show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,date_added_year,date_added_month,date_added_day,release_year_year,release_year_month,release_year_day,content_age,duration_category
S5713,Movie,Donald Glover: Weirdo,"Shannon Hartman, Michelle Caputo",United States,2016-11-19,1970-01-01 00:00:00.000002012,Tv-Ma,65 Min,Stand-Up Comedy,2016,11,19,1970,1,1,56,Medium
S5714,Movie,Colin Quinn: The New York Story,Jerry Seinfeld,United States,2016-11-18,1970-01-01 00:00:00.000002016,Tv-Ma,62 Min,Stand-Up Comedy,2016,11,18,1970,1,1,56,Medium
S5715,Movie,Divines,Houda Benyamina,France,2016-11-18,1970-01-01 00:00:00.000002016,Tv-Ma,107 Min,"Dramas, Independent Movies, International Movies",2016,11,18,1970,1,1,56,Medium
S5719,Movie,Mumbai Cha Raja,Manjeet Singh,India,2016-11-15,1970-01-01 00:00:00.000002012,Tv-Ma,77 Min,"Dramas, Independent Movies, International Movies",2016,11,15,1970,1,1,56,Medium
S5720,Movie,True Memoirs Of An International Assassin,Jeff Wadlow,United States,2016-11-11,1970-01-01 00:00:00.000002016,Tv-14,98 Min,"Action & Adventure, Comedies",2016,11,11,1970,1,1,56,Medium
S5735,Movie,Santa Pacs Merry Berry Day,Moto Sakakibara,Not Given,2016-11-01,1970-01-01 00:00:00.000002016,Tv-Y,44 Min,Movies,2016,11,1,1970,1,1,56,Short
S5722,Movie,Kathleen Madigan: Bothering Jesus,Lorene Machado,United States,2016-11-10,1970-01-01 00:00:00.000002016,Tv-Ma,71 Min,Stand-Up Comedy,2016,11,10,1970,1,1,56,Medium
S5725,Movie,"Dana Carvey: Straight White Male, 60",Marcus Raboy,United States,2016-11-04,1970-01-01 00:00:00.000002016,Tv-Ma,64 Min,Stand-Up Comedy,2016,11,4,1970,1,1,56,Medium
S5726,Movie,The Ivory Game,"Kief Davidson, Richard Ladkani",Austria,2016-11-04,1970-01-01 00:00:00.000002016,Tv-14,112 Min,Documentaries,2016,11,4,1970,1,1,56,Medium
S5727,Movie,A Grand Night In: The Story Of Aardman,Richard Mears,United Kingdom,2016-11-01,1970-01-01 00:00:00.000002015,Tv-Pg,59 Min,Documentaries,2016,11,1,1970,1,1,56,Short
S5734,Movie,Norman Lear: Just Another Version Of You,"Heidi Ewing, Rachel Grady",United States,2016-11-01,1970-01-01 00:00:00.000002016,Tv-Ma,91 Min,Documentaries,2016,11,1,1970,1,1,56,Medium
S5736,Movie,Spanish Affair 2,Emilio Martínez Lázaro,Spain,2016-11-01,1970-01-01 00:00:00.000002015,Tv-Ma,107 Min,"Comedies, International Movies, Romantic Movies",2016,11,1,1970,1,1,56,Medium
S5737,Movie,Pup Star,Robert Vince,Canada,2016-10-29,1970-01-01 00:00:00.000002016,G,92 Min,"Children & Family Movies, Comedies",2016,10,29,1970,1,1,56,Medium
S5738,Movie,I Am The Pretty Thing That Lives In The House,Osgood Perkins,Canada,2016-10-28,1970-01-01 00:00:00.000002016,Tv-14,89 Min,"Horror Movies, International Movies, Thrillers",2016,10,28,1970,1,1,56,Medium
S5739,Movie,Into The Inferno,Werner Herzog,United Kingdom,2016-10-28,1970-01-01 00:00:00.000002016,Tv-Pg,107 Min,Documentaries,2016,10,28,1970,1,1,56,Medium
S5740,Movie,The African Doctor,Julien Rambaldi,France,2016-10-28,1970-01-01 00:00:00.000002016,Tv-14,94 Min,"Comedies, Dramas, International Movies",2016,10,28,1970,1,1,56,Medium
S5741,Movie,They Are Everywhere,Yvan Attal,France,2016-10-28,1970-01-01 00:00:00.000002016,Tv-Ma,110 Min,"Comedies, International Movies",2016,10,28,1970,1,1,56,Medium
S5743,Movie,West Coast,Benjamin Weill,France,2016-10-28,1970-01-01 00:00:00.000002016,Tv-Ma,81 Min,"Comedies, Dramas, International Movies",2016,10,28,1970,1,1,56,Medium
S5744,Movie,7 Años,Roger Gual,Spain,2016-10-27,1970-01-01 00:00:00.000002016,Tv-Ma,77 Min,"Dramas, International Movies",2016,10,27,1970,1,1,56,Medium
S5746,Movie,Joe Rogan: Triggered,Anthony Giordano,United States,2016-10-21,1970-01-01 00:00:00.000002016,Tv-Ma,64 Min,Stand-Up Comedy,2016,10,21,1970,1,1,56,Medium
S5747,Movie,A Mighty Team,Thomas Sorriaux,France,2016-10-15,1970-01-01 00:00:00.000002016,Tv-Ma,97 Min,"Comedies, International Movies, Sports Movies",2016,10,15,1970,1,1,56,Medium
S5748,Movie,Berserk: The Golden Age Arc I - The Egg Of The King,Toshiyuki Kubooka,Japan,2016-10-15,1970-01-01 00:00:00.000002012,Tv-Ma,77 Min,"Action & Adventure, Anime Features, International Movies",2016,10,15,1970,1,1,56,Medium
S5749,Movie,Bleach The Movie: Fade To Black,Noriyuki Abe,Japan,2016-10-15,1970-01-01 00:00:00.000002008,Tv-Pg,94 Min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",2016,10,15,1970,1,1,56,Medium
S5750,Movie,Bleach The Movie: Hell Verse,Noriyuki Abe,Japan,2016-10-15,1970-01-01 00:00:00.000002010,Tv-14,94 Min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",2016,10,15,1970,1,1,56,Medium
S5751,Movie,Blind Date,Clovis Cornillac,France,2016-10-15,1970-01-01 00:00:00.000002015,Tv-14,91 Min,"Comedies, International Movies, Music & Musicals",2016,10,15,1970,1,1,56,Medium
S5755,Movie,Sky Ladder: The Art Of Cai Guo-Qiang,Kevin Macdonald,United States,2016-10-14,1970-01-01 00:00:00.000002016,Tv-Ma,80 Min,Documentaries,2016,10,14,1970,1,1,56,Medium
S5756,Movie,Mascots,Christopher Guest,United States,2016-10-13,1970-01-01 00:00:00.000002016,Tv-Ma,95 Min,Comedies,2016,10,13,1970,1,1,56,Medium
S5757,Movie,Justin Timberlake + The Tennessee Kids,Jonathan Demme,United States,2016-10-12,1970-01-01 00:00:00.000002016,Tv-Ma,90 Min,Music & Musicals,2016,10,12,1970,1,1,56,Medium
S5761,Movie,The Siege Of Jadotville,Richie Smyth,Ireland,2016-10-07,1970-01-01 00:00:00.000002016,Tv-Ma,108 Min,"Action & Adventure, Dramas, International Movies",2016,10,7,1970,1,1,56,Medium
S5762,Movie,Lego Jurassic World: The Indominus Escape,Michael D. Black,United States,2016-10-04,1970-01-01 00:00:00.000002016,Tv-Y7,25 Min,"Children & Family Movies, Comedies",2016,10,4,1970,1,1,56,Short
S5765,Movie,Bombshell,Riccardo Pilizzeri,New Zealand,2016-10-01,1970-01-01 00:00:00.000002016,Tv-Ma,86 Min,Dramas,2016,10,1,1970,1,1,56,Medium
S5766,Movie,Chatô: The King Of Brazil,Guilherme Fontes,Brazil,2016-10-01,1970-01-01 00:00:00.000002015,Tv-Ma,105 Min,"Dramas, International Movies",2016,10,1,1970,1,1,56,Medium
S5768,Movie,Harud,Aamir Bashir,India,2016-10-01,1970-01-01 00:00:00.000002010,Tv-Ma,100 Min,"Dramas, International Movies",2016,10,1,1970,1,1,56,Medium
S5771,Movie,Much Ado About Nothing,Alejandro Fernández Almendras,Chile,2016-10-01,1970-01-01 00:00:00.000002016,Tv-Ma,96 Min,"Dramas, Independent Movies, International Movies",2016,10,1,1970,1,1,56,Medium
S5773,Movie,My Big Night,Álex De La Iglesia,Spain,2016-10-01,1970-01-01 00:00:00.000002015,Tv-Ma,97 Min,"Comedies, International Movies, Music & Musicals",2016,10,1,1970,1,1,56,Medium
S5774,Movie,My Little Pony Equestria Girls: Legend Of Everfree,Ishi Rudell,United States,2016-10-01,1970-01-01 00:00:00.000002016,Tv-Y7,73 Min,"Children & Family Movies, Comedies",2016,10,1,1970,1,1,56,Medium
S5775,Tv Show,Old Money,David Schalko,United States,2016-10-01,1970-01-01 00:00:00.000002015,Tv-Ma,1 Season,"International Tv Shows, Tv Comedies, Tv Dramas",2016,10,1,1970,1,1,56,Short
S5777,Movie,Riphagen - The Untouchable,Pieter Kuijpers,Netherlands,2016-10-01,1970-01-01 00:00:00.000002016,Tv-14,132 Min,"Dramas, International Movies",2016,10,1,1970,1,1,56,Long
S5779,Movie,Umrika,Prashant Nair,India,2016-10-01,1970-01-01 00:00:00.000002015,Tv-Ma,96 Min,"Dramas, Independent Movies, International Movies",2016,10,1,1970,1,1,56,Medium
S5780,Movie,Unchained: The Untold Story Of Freestyle Motocross,"Paul Taublieb, Jon Freeman",United States,2016-10-01,1970-01-01 00:00:00.000002016,Tv-Ma,92 Min,"Documentaries, Sports Movies",2016,10,1,1970,1,1,56,Medium
S5781,Movie,Welcome Mr. President,Riccardo Milani,Italy,2016-10-01,1970-01-01 00:00:00.000002013,Tv-Ma,99 Min,"Comedies, International Movies",2016,10,1,1970,1,1,56,Medium
S5783,Movie,Amanda Knox,"Rod Blackhurst, Brian Mcginn",Denmark,2016-09-30,1970-01-01 00:00:00.000002016,Tv-Ma,92 Min,Documentaries,2016,9,30,1970,1,1,56,Medium
S5784,Movie,Audrie & Daisy,"Bonni Cohen, Jon Shenk",United States,2016-09-23,1970-01-01 00:00:00.000002016,Tv-Ma,99 Min,Documentaries,2016,9,23,1970,1,1,56,Medium
S5785,Movie,Iliza Shlesinger: Confirmed Kills,Bobcat Goldthwait,United States,2016-09-23,1970-01-01 00:00:00.000002016,Tv-Ma,78 Min,Stand-Up Comedy,2016,9,23,1970,1,1,56,Medium
S5793,Movie,Arq,Tony Elliott,Canada,2016-09-16,1970-01-01 00:00:00.000002016,Tv-Ma,89 Min,"International Movies, Sci-Fi & Fantasy, Thrillers",2016,9,16,1970,1,1,56,Medium
S5794,Movie,Cedric The Entertainer: Live From The Ville,Troy Miller,United States,2016-09-16,1970-01-01 00:00:00.000002016,Tv-Ma,60 Min,Stand-Up Comedy,2016,9,16,1970,1,1,56,Short
S5796,Movie,The White Helmets,Orlando Von Einsiedel,United Kingdom,2016-09-16,1970-01-01 00:00:00.000002016,Tv-Pg,41 Min,Documentaries,2016,9,16,1970,1,1,56,Short
S5797,Movie,Sample This,Dan Forrer,United States,2016-09-15,1970-01-01 00:00:00.000002012,Tv-14,83 Min,"Documentaries, Music & Musicals",2016,9,15,1970,1,1,56,Medium
S5798,Movie,Extremis,Dan Krauss,United States,2016-09-13,1970-01-01 00:00:00.000002016,Tv-Pg,25 Min,Documentaries,2016,9,13,1970,1,1,56,Short
S5809,Movie,Jeff Foxworthy And Larry The Cable Guy: We’Ve Been Thinking...,Jay Karas,United States,2016-08-26,1970-01-01 00:00:00.000002016,Tv-14,75 Min,Stand-Up Comedy,2016,8,26,1970,1,1,56,Medium
S5810,Movie,Xoxo,Christopher Louie,United States,2016-08-26,1970-01-01 00:00:00.000002016,Tv-Ma,92 Min,"Dramas, Music & Musicals",2016,8,26,1970,1,1,56,Medium
S5811,Movie,Ill Sleep When Im Dead,Justin Krook,United States,2016-08-19,1970-01-01 00:00:00.000002016,Tv-Ma,80 Min,"Documentaries, Music & Musicals",2016,8,19,1970,1,1,56,Medium
S5816,Movie,Jim Gaffigan: Beyond The Pale,Michael Drumm,United States,2016-08-11,1970-01-01 00:00:00.000002005,Tv-14,72 Min,Stand-Up Comedy,2016,8,11,1970,1,1,56,Medium
S5817,Movie,Jim Gaffigan: King Baby,Troy Miller,United States,2016-08-11,1970-01-01 00:00:00.000002009,Tv-Pg,71 Min,Stand-Up Comedy,2016,8,11,1970,1,1,56,Medium
S5818,Movie,Jim Gaffigan: Mr. Universe,Jay Karas,United States,2016-08-11,1970-01-01 00:00:00.000002012,Tv-14,77 Min,Stand-Up Comedy,2016,8,11,1970,1,1,56,Medium
S5819,Movie,Jim Gaffigan: Obsessed,Jay Chapman,United States,2016-08-11,1970-01-01 00:00:00.000002014,Tv-14,70 Min,Stand-Up Comedy,2016,8,11,1970,1,1,56,Medium
S5820,Movie,David Cross: Making America Great Again!,Alex Coletti,United States,2016-08-05,1970-01-01 00:00:00.000002016,Tv-Ma,73 Min,Stand-Up Comedy,2016,8,5,1970,1,1,56,Medium
S5821,Movie,Lavell Crawford: Can A Brother Get Some Love?,Michael Drumm,United States,2016-08-02,1970-01-01 00:00:00.000002011,Tv-Ma,81 Min,Stand-Up Comedy,2016,8,2,1970,1,1,56,Medium
S5822,Movie,Children Of God,John Smithson,United Kingdom,2016-08-01,1970-01-01 00:00:00.000001994,Tv-Ma,63 Min,Documentaries,2016,8,1,1970,1,1,56,Medium
S5825,Movie,Interview With A Serial Killer,Christopher Martin,United States,2016-08-01,1970-01-01 00:00:00.000002008,Tv-Ma,45 Min,Documentaries,2016,8,1,1970,1,1,56,Short
S5827,Movie,Real Crime: Diamond Geezers,Tom Whitter,United Kingdom,2016-08-01,1970-01-01 00:00:00.000002008,Tv-14,46 Min,Documentaries,2016,8,1,1970,1,1,56,Short
S5829,Movie,Tallulah,Sian Heder,United States,2016-07-29,1970-01-01 00:00:00.000002016,Tv-Ma,112 Min,"Dramas, Independent Movies",2016,7,29,1970,1,1,56,Medium
S5831,Movie,Rebirth,Karl Mueller,United States,2016-07-15,1970-01-01 00:00:00.000002016,Tv-Ma,101 Min,"Dramas, Thrillers",2016,7,15,1970,1,1,56,Medium
S5832,Movie,Tony Robbins: I Am Not Your Guru,Joe Berlinger,United States,2016-07-15,1970-01-01 00:00:00.000002016,Tv-Ma,117 Min,Documentaries,2016,7,15,1970,1,1,56,Medium
S5833,Movie,Gridlocked,Allan Ungar,Canada,2016-07-14,1970-01-01 00:00:00.000002015,R,114 Min,Action & Adventure,2016,7,14,1970,1,1,56,Medium
S5834,Movie,Brahman Naman,Qaushiq Mukherjee,India,2016-07-06,1970-01-01 00:00:00.000002016,Tv-Ma,96 Min,"Comedies, Independent Movies, International Movies",2016,7,6,1970,1,1,56,Medium
S5835,Tv Show,Kuromukuro,Tensai Okamura,Japan,2016-07-04,1970-01-01 00:00:00.000002016,Tv-14,2 Seasons,"Anime Series, International Tv Shows",2016,7,4,1970,1,1,56,Short
S5836,Movie,Jim Jefferies: Freedumb,Ryan Polito,United States,2016-07-01,1970-01-01 00:00:00.000002016,Tv-Ma,87 Min,Stand-Up Comedy,2016,7,1,1970,1,1,56,Medium
S5838,Movie,X: Past Is Present,"Hemant Gaba, Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Verma",India,2016-07-01,1970-01-01 00:00:00.000002015,Tv-Ma,105 Min,"Dramas, Independent Movies, International Movies",2016,7,1,1970,1,1,56,Medium
S5840,Movie,Sofía Niño De Rivera: Exposed,"Raúl Campos, Jan Suter",Mexico,2016-06-24,1970-01-01 00:00:00.000002016,Tv-Ma,80 Min,Stand-Up Comedy,2016,6,24,1970,1,1,56,Medium
S5841,Movie,The Fundamentals Of Caring,Rob Burnett,United States,2016-06-24,1970-01-01 00:00:00.000002016,Tv-Ma,97 Min,"Comedies, Dramas, Independent Movies",2016,6,24,1970,1,1,56,Medium
S5842,Movie,Ip Man 3,Wilson Yip,China,2016-06-18,1970-01-01 00:00:00.000002015,Pg-13,105 Min,"Action & Adventure, Dramas, International Movies",2016,6,18,1970,1,1,56,Medium
S5843,Movie,Bo Burnham: Make Happy,"Bo Burnham, Christopher Storer",United States,2016-06-03,1970-01-01 00:00:00.000002016,Tv-Ma,60 Min,"Music & Musicals, Stand-Up Comedy",2016,6,3,1970,1,1,56,Short
S5973,Movie,#Cats_The_Mewvie,Michael Margolis,Canada,2020-02-05,1970-01-01 00:00:00.000002020,Tv-14,90 Min,"Documentaries, International Movies",2020,2,5,1970,1,1,56,Medium
S5847,Movie,The Do-Over,Steven Brill,United States,2016-05-27,1970-01-01 00:00:00.000002016,Tv-Ma,109 Min,"Action & Adventure, Comedies",2016,5,27,1970,1,1,56,Medium
S5848,Movie,Ali Wong: Baby Cobra,Jay Karas,United States,2016-05-06,1970-01-01 00:00:00.000002016,Tv-Ma,60 Min,Stand-Up Comedy,2016,5,6,1970,1,1,56,Short
S5849,Movie,Special Correspondents,Ricky Gervais,Canada,2016-04-29,1970-01-01 00:00:00.000002016,Tv-Ma,101 Min,Comedies,2016,4,29,1970,1,1,56,Medium
S5850,Movie,Team Foxcatcher,Jon Greenhalgh,United States,2016-04-29,1970-01-01 00:00:00.000002016,Tv-Ma,91 Min,"Documentaries, Sports Movies",2016,4,29,1970,1,1,56,Medium
S5852,Movie,Belgica,"Felix Van Groeningen, Felix Van Groeningen",Belgium,2016-04-15,1970-01-01 00:00:00.000002016,Tv-Ma,127 Min,"Dramas, International Movies",2016,4,15,1970,1,1,56,Long
S5853,Movie,Hush,Mike Flanagan,United States,2016-04-08,1970-01-01 00:00:00.000002016,R,82 Min,"Horror Movies, Thrillers",2016,4,8,1970,1,1,56,Medium
S5855,Movie,Frank And Cindy,G.J. Echternkamp,United States,2016-04-01,1970-01-01 00:00:00.000002007,Tv-Ma,70 Min,"Documentaries, Music & Musicals",2016,4,1,1970,1,1,56,Medium
S5858,Movie,Kung Fu Panda: Secrets Of The Scroll,Rodolphe Guenoden,United States,2016-03-25,1970-01-01 00:00:00.000002016,Tv-Pg,23 Min,"Children & Family Movies, Comedies",2016,3,25,1970,1,1,56,Short
S5859,Movie,He Never Died,Jason Krawczyk,Canada,2016-03-18,1970-01-01 00:00:00.000002015,R,97 Min,"Comedies, Horror Movies",2016,3,18,1970,1,1,56,Medium
S5860,Movie,Jimmy Carr: Funny Business,Sam Wrench,United Kingdom,2016-03-18,1970-01-01 00:00:00.000002016,Tv-Ma,62 Min,Stand-Up Comedy,2016,3,18,1970,1,1,56,Medium
S5861,Movie,My Beautiful Broken Brain,"Sophie Robinson, Lotje Sodderland",United Kingdom,2016-03-18,1970-01-01 00:00:00.000002016,Tv-14,84 Min,"Documentaries, International Movies",2016,3,18,1970,1,1,56,Medium
S5862,Movie,Pee-Wees Big Holiday,John Lee,United States,2016-03-18,1970-01-01 00:00:00.000002016,Tv-Pg,90 Min,"Children & Family Movies, Comedies, Cult Movies",2016,3,18,1970,1,1,56,Medium
S5865,Movie,"Crouching Tiger, Hidden Dragon: Sword Of Destiny",Yuen Wo-Ping,China,2016-02-26,1970-01-01 00:00:00.000002016,Pg-13,101 Min,"Action & Adventure, Romantic Movies",2016,2,26,1970,1,1,56,Medium
S5866,Movie,Marvel Super Hero Adventures: Frost Fight!,Mitch Schauer,United States,2016-02-24,1970-01-01 00:00:00.000002015,Pg,74 Min,"Children & Family Movies, Sci-Fi & Fantasy",2016,2,24,1970,1,1,56,Medium
S5869,Movie,Hannibal Buress: Comedy Camisado,Lance Bangs,United States,2016-02-05,1970-01-01 00:00:00.000002016,Tv-Ma,68 Min,Stand-Up Comedy,2016,2,5,1970,1,1,56,Medium
S5873,Movie,Ricardo Ofarrill Abrazo Genial,"Raúl Campos, Jan Suter",Mexico,2016-01-22,1970-01-01 00:00:00.000002016,Tv-Ma,92 Min,Stand-Up Comedy,2016,1,22,1970,1,1,56,Medium
S5874,Movie,Ip Man,Wilson Yip,Hong Kong,2016-01-15,1970-01-01 00:00:00.000002008,R,107 Min,"Action & Adventure, Dramas, International Movies",2016,1,15,1970,1,1,56,Medium
S5875,Movie,Ip Man 2,Wilson Yip,Hong Kong,2016-01-15,1970-01-01 00:00:00.000002010,R,108 Min,"Action & Adventure, International Movies",2016,1,15,1970,1,1,56,Medium
S5876,Movie,Tom Segura: Mostly Stories,Jay Karas,United States,2016-01-08,1970-01-01 00:00:00.000002016,Tv-Ma,74 Min,Stand-Up Comedy,2016,1,8,1970,1,1,56,Medium
S5877,Movie,Marco Polo: One Hundred Eyes,Alik Sakharov,United States,2015-12-26,1970-01-01 00:00:00.000002015,Tv-Ma,29 Min,Movies,2015,12,26,1970,1,1,56,Short
S5879,Movie,Mike Epps: Dont Take It Personal,L. Frazier,United States,2015-12-18,1970-01-01 00:00:00.000002015,Tv-Ma,60 Min,Stand-Up Comedy,2015,12,18,1970,1,1,56,Short
S5880,Movie,The Ridiculous 6,Frank Coraci,United States,2015-12-11,1970-01-01 00:00:00.000002015,Tv-14,120 Min,"Action & Adventure, Comedies",2015,12,11,1970,1,1,56,Medium
S5881,Movie,"Trailer Park Boys: Drunk, High And Unemployed: Live In Austin","Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells",Canada,2015-12-09,1970-01-01 00:00:00.000002015,Tv-Ma,74 Min,"Comedies, International Movies",2015,12,9,1970,1,1,56,Medium
S5882,Movie,A Very Murray Christmas,Sofia Coppola,United States,2015-12-04,1970-01-01 00:00:00.000002015,Tv-14,57 Min,"Comedies, Music & Musicals",2015,12,4,1970,1,1,56,Short
S5884,Movie,Naomi And Elys No Kiss List,Kristin Hanggi,United States,2015-11-18,1970-01-01 00:00:00.000002015,Tv-Ma,91 Min,"Comedies, Dramas, Lgbtq Movies",2015,11,18,1970,1,1,56,Medium
S5885,Movie,John Mulaney: The Comeback Kid,Rhys Thomas,United States,2015-11-13,1970-01-01 00:00:00.000002015,Tv-Ma,62 Min,Stand-Up Comedy,2015,11,13,1970,1,1,56,Medium
S5887,Movie,Manson Family Vacation,J. Davis,United States,2015-10-27,1970-01-01 00:00:00.000002015,Tv-Ma,85 Min,"Comedies, Dramas, Independent Movies",2015,10,27,1970,1,1,56,Medium
S5888,Movie,Walt Disney Animation Studios Short Films Collection,"Chris Buck, Jennifer Lee, Patrick Osborne, Lauren Macmullan, John Kahrs, Nathan Greno, Byron Howard, Stevie Wermers, Dean Wellins, Kevin Deters, Roger Allers, Mike Gabriel, Mark Henn",United States,2015-10-25,1970-01-01 00:00:00.000002015,Tv-Y,90 Min,Children & Family Movies,2015,10,25,1970,1,1,56,Medium
S5889,Tv Show,Hemlock Grove,Eli Roth,United States,2015-10-23,1970-01-01 00:00:00.000002015,Tv-Ma,3 Seasons,"Tv Horror, Tv Mysteries, Tv Thrillers",2015,10,23,1970,1,1,56,Short
S5890,Movie,Results,Andrew Bujalski,United States,2015-10-22,1970-01-01 00:00:00.000002015,R,105 Min,"Comedies, Independent Movies",2015,10,22,1970,1,1,56,Medium
S5891,Movie,Anthony Jeselnik: Thoughts And Prayers,Adam Dubin,United States,2015-10-16,1970-01-01 00:00:00.000002015,Tv-Ma,59 Min,Stand-Up Comedy,2015,10,16,1970,1,1,56,Short
S5892,Movie,Beasts Of No Nation,Cary Joji Fukunaga,United States,2015-10-16,1970-01-01 00:00:00.000002015,Tv-Ma,137 Min,"Dramas, Independent Movies",2015,10,16,1970,1,1,56,Long
S5893,Movie,Circle,"Aaron Hann, Mario Miscione",United States,2015-10-16,1970-01-01 00:00:00.000002015,Tv-Ma,86 Min,"Dramas, Independent Movies, Sci-Fi & Fantasy",2015,10,16,1970,1,1,56,Medium
S5894,Movie,Winter On Fire: Ukraines Fight For Freedom,Evgeny Afineevsky,United Kingdom,2015-10-09,1970-01-01 00:00:00.000002015,Tv-Ma,99 Min,"Documentaries, International Movies",2015,10,9,1970,1,1,56,Medium
S5895,Movie,Anjelah Johnson: Not Fancy,Jay Karas,United States,2015-10-02,1970-01-01 00:00:00.000002015,Tv-14,64 Min,Stand-Up Comedy,2015,10,2,1970,1,1,56,Medium
S5897,Movie,Keith Richards: Under The Influence,Morgan Neville,United States,2015-09-18,1970-01-01 00:00:00.000002015,Tv-14,82 Min,"Documentaries, Music & Musicals",2015,9,18,1970,1,1,56,Medium
S5898,Movie,Cowspiracy: The Sustainability Secret,"Kip Andersen, Keegan Kuhn",United States,2015-09-15,1970-01-01 00:00:00.000002014,Tv-Pg,90 Min,Documentaries,2015,9,15,1970,1,1,56,Medium
S5899,Movie,6 Years,Hannah Fidell,United States,2015-09-08,1970-01-01 00:00:00.000002015,Tv-Ma,80 Min,"Dramas, Independent Movies, Romantic Movies",2015,9,8,1970,1,1,56,Medium
S5900,Movie,Demetri Martin: Live (At The Time),Jay Karas,United States,2015-08-14,1970-01-01 00:00:00.000002015,Tv-Ma,62 Min,Stand-Up Comedy,2015,8,14,1970,1,1,56,Medium
S5902,Movie,Tig,"Kristina Goolsby, Ashley York",United States,2015-07-17,1970-01-01 00:00:00.000002015,Tv-14,92 Min,"Documentaries, Stand-Up Comedy",2015,7,17,1970,1,1,56,Medium
S5904,Movie,Creep,Patrick Brice,United States,2015-07-14,1970-01-01 00:00:00.000002014,R,78 Min,"Horror Movies, Independent Movies, Thrillers",2015,7,14,1970,1,1,56,Medium
S5905,Movie,Chris Tucker Live,Phil Joanou,United States,2015-07-10,1970-01-01 00:00:00.000002015,Tv-Ma,92 Min,Stand-Up Comedy,2015,7,10,1970,1,1,56,Medium
S5906,Movie,Ralphie May: Imperfectly Yours,Anthony Pierce,United States,2015-06-29,1970-01-01 00:00:00.000002015,Tv-Ma,69 Min,Stand-Up Comedy,2015,6,29,1970,1,1,56,Medium
S5907,Movie,"What Happened, Miss Simone?",Liz Garbus,United States,2015-06-26,1970-01-01 00:00:00.000002015,Tv-14,103 Min,"Documentaries, Music & Musicals",2015,6,26,1970,1,1,56,Medium
S5908,Movie,Advantageous,Jennifer Phang,United States,2015-06-23,1970-01-01 00:00:00.000002015,Tv-Ma,92 Min,"Dramas, Independent Movies, Sci-Fi & Fantasy",2015,6,23,1970,1,1,56,Medium
S5910,Movie,The Perfect Dictatorship,Luis Estrada,Mexico,2015-06-01,1970-01-01 00:00:00.000002014,Tv-Ma,143 Min,"Comedies, Dramas, International Movies",2015,6,1,1970,1,1,56,Long
